Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,7,8,8,0,126,539,400,99,688,448,29.9,22.1203,17.2817,N/A
2019,7,8,8,30,121,683,532,104,742,550,30.6,30.3691,23.7924,N/A
2019,7,8,9,0,170,583,571,106,787,647,31.2,33.3749,26.1953,N/A
2019,7,8,9,30,195,578,637,111,814,734,31.8,37.8991,29.7838,N/A
2019,7,8,10,0,116,834,811,116,834,811,32.4,48.8953,38.4592,N/A
2019,7,8,10,30,235,568,741,119,850,876,32.8,45.1155,35.5082,N/A
2019,7,8,11,0,276,492,736,122,861,927,33.2,45.1269,35.5323,N/A
2019,7,8,11,30,435,101,533,121,871,964,33.5,32.8339,25.8602,N/A
2019,7,8,12,0,448,251,696,121,878,987,33.7,42.988,33.8628,N/A
2019,7,8,12,30,201,738,933,121,879,993,33.9,57.6675,45.4282,N/A
2019,7,8,13,0,120,877,982,120,877,982,34,60.6265,47.756,N/A
2019,7,8,13,30,119,872,957,119,872,957,34,58.9015,46.3889,N/A
2019,7,8,14,0,128,844,910,117,864,917,34,55.7186,43.8685,N/A
2019,7,8,14,30,207,680,804,121,841,860,33.9,48.8547,38.4464,N/A
2019,7,8,15,0,336,387,653,127,808,789,33.8,39.2638,30.878,N/A
2019,7,8,15,30,294,395,590,122,785,710,33.5,34.9759,27.4797,N/A
2019,7,8,16,0,282,282,471,117,754,621,33.1,27.3978,21.4963,N/A
2019,7,8,16,30,225,92,278,108,716,524,32.6,15.7672,12.3461,N/A
2019,7,8,17,0,172,234,286,99,664,422,32.1,15.6789,12.239,N/A
2019,7,8,17,30,102,514,300,88,594,317,32.1,15.7191,12.2098,N/A
2019,7,8,18,0,75,484,212,73,498,214,30.3,10.5026,8.0913,N/A
2019,7,8,18,30,55,324,113,55,359,119,29.3,5.3862,4.1059,N/A
2019,7,8,19,0,29,148,40,29,160,41,28.3,0,0,N/A
2019,7,8,19,30,2,7,2,2,7,2,28,0,0,N/A
2019,7,8,20,0,0,0,0,0,0,0,27.7,0,0,N/A
2019,7,8,20,30,0,0,0,0,0,0,27.4,0,0,N/A
2019,7,8,21,0,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,8,21,30,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,8,22,0,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,8,22,30,0,0,0,0,0,0,26.5,0,0,N/A
2019,7,8,23,0,0,0,0,0,0,0,26.3,0,0,N/A
2019,7,8,23,30,0,0,0,0,0,0,26.2,0,0,N/A
2019,7,9,0,0,0,0,0,0,0,0,26.1,0,0,N/A
2019,7,9,0,30,0,0,0,0,0,0,25.9,0,0,N/A
2019,7,9,1,0,0,0,0,0,0,0,25.8,0,0,N/A
2019,7,9,1,30,0,0,0,0,0,0,25.6,0,0,N/A
2019,7,9,2,0,0,0,0,0,0,0,25.5,0,0,N/A
2019,7,9,2,30,0,0,0,0,0,0,25.4,0,0,N/A
2019,7,9,3,0,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,9,3,30,0,0,0,0,0,0,25.2,0,0,N/A
2019,7,9,4,0,0,0,0,0,0,0,25.1,0,0,N/A
2019,7,9,4,30,0,0,0,0,0,0,25.1,0,0,N/A
2019,7,9,5,0,0,0,0,0,0,0,25.1,0,0,N/A
2019,7,9,5,30,5,12,5,5,12,5,25.9,0,0,N/A
2019,7,9,6,0,30,42,34,38,157,53,26.6,0,0,N/A
2019,7,9,6,30,67,252,118,65,341,134,27.4,5.6378,4.3061,N/A
2019,7,9,7,0,86,475,231,86,475,231,28.1,11.5896,8.9478,N/A
2019,7,9,7,30,100,573,334,100,573,334,28.9,17.6917,13.7599,N/A
2019,7,9,8,0,111,647,439,111,647,439,29.7,24.2673,18.9584,N/A
2019,7,9,8,30,124,683,534,119,703,541,30.4,30.473,23.8731,N/A
2019,7,9,9,0,131,727,630,124,748,638,31.1,36.8153,28.8951,N/A
2019,7,9,9,30,155,712,699,129,779,725,31.7,41.58,32.6761,N/A
2019,7,9,10,0,172,715,767,133,804,803,32.4,46.2368,36.3679,N/A
2019,7,9,10,30,218,615,765,137,822,868,32.9,46.5719,36.6542,N/A
2019,7,9,11,0,186,732,870,139,834,919,33.5,53.3389,41.9982,N/A
2019,7,9,11,30,144,840,956,144,840,956,33.9,58.8883,46.3807,N/A
2019,7,9,12,0,147,842,977,147,842,977,34.3,60.3409,47.5321,N/A
2019,7,9,12,30,148,842,983,148,842,983,34.5,60.7559,47.8611,N/A
2019,7,9,13,0,148,839,973,148,839,973,34.8,60.0693,47.3171,N/A
2019,7,9,13,30,146,833,947,146,833,947,34.8,58.2848,45.9031,N/A
2019,7,9,14,0,144,823,906,144,823,906,34.9,55.4726,43.6747,N/A
2019,7,9,14,30,137,815,853,137,815,853,34.8,51.8315,40.7889,N/A
2019,7,9,15,0,127,806,787,127,806,787,34.7,47.3201,37.2137,N/A
2019,7,9,15,30,123,782,708,123,782,708,34.5,41.97,32.9747,N/A
2019,7,9,16,0,118,750,619,118,750,619,34.2,36.0057,28.25,N/A
2019,7,9,16,30,109,711,522,109,711,522,33.7,29.6034,23.1799,N/A
2019,7,9,17,0,100,660,420,100,660,420,33.2,23.0235,17.9722,N/A
2019,7,9,17,30,88,588,315,88,588,315,33.2,16.5023,12.8179,N/A
2019,7,9,18,0,74,491,213,74,491,213,31.2,10.5502,8.1277,N/A
2019,7,9,18,30,54,351,117,54,351,117,29.9,5.5769,4.2512,N/A
2019,7,9,19,0,29,150,40,29,150,40,28.6,0,0,N/A
2019,7,9,19,30,2,6,2,2,6,2,28.2,0,0,N/A
2019,7,9,20,0,0,0,0,0,0,0,27.9,0,0,N/A
2019,7,9,20,30,0,0,0,0,0,0,27.6,0,0,N/A
2019,7,9,21,0,0,0,0,0,0,0,27.4,0,0,N/A
2019,7,9,21,30,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,9,22,0,0,0,0,0,0,0,27,0,0,N/A
2019,7,9,22,30,0,0,0,0,0,0,26.8,0,0,N/A
2019,7,9,23,0,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,9,23,30,0,0,0,0,0,0,26.4,0,0,N/A
2019,7,10,0,0,0,0,0,0,0,0,26.3,0,0,N/A
2019,7,10,0,30,0,0,0,0,0,0,26.1,0,0,N/A
2019,7,10,1,0,0,0,0,0,0,0,26,0,0,N/A
2019,7,10,1,30,0,0,0,0,0,0,25.9,0,0,N/A
2019,7,10,2,0,0,0,0,0,0,0,25.8,0,0,N/A
2019,7,10,2,30,0,0,0,0,0,0,25.7,0,0,N/A
2019,7,10,3,0,0,0,0,0,0,0,25.6,0,0,N/A
2019,7,10,3,30,0,0,0,0,0,0,25.5,0,0,N/A
2019,7,10,4,0,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,10,4,30,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,10,5,0,0,0,0,0,0,0,25.2,0,0,N/A
2019,7,10,5,30,5,12,5,5,12,5,26.1,0,0,N/A
2019,7,10,6,0,37,157,52,37,157,52,27,0,0,N/A
2019,7,10,6,30,64,349,134,64,349,134,27.9,6.4001,4.8876,N/A
2019,7,10,7,0,81,492,231,81,492,231,28.8,11.5799,8.9391,N/A
2019,7,10,7,30,95,593,336,95,593,336,29.5,17.7867,13.8327,N/A
2019,7,10,8,0,103,670,442,103,670,442,30.2,24.4219,19.0783,N/A
2019,7,10,8,30,110,725,544,110,725,544,31,31.0344,24.3124,N/A
2019,7,10,9,0,114,769,641,114,769,641,31.7,37.4498,29.3927,N/A
2019,7,10,9,30,119,798,729,119,798,729,32.5,43.3574,34.0725,N/A
2019,7,10,10,0,124,820,806,124,820,806,33.2,48.581,38.2114,N/A
2019,7,10,10,30,150,784,847,128,836,871,33.8,51.5592,40.5792,N/A
2019,7,10,11,0,144,821,911,132,847,923,34.4,55.8484,43.974,N/A
2019,7,10,11,30,171,782,927,133,856,961,34.9,57.0983,44.9707,N/A
2019,7,10,12,0,262,608,861,132,862,982,35.4,53.174,41.8865,N/A
2019,7,10,12,30,238,659,891,134,862,988,35.8,55.0677,43.38,N/A
2019,7,10,13,0,212,702,902,135,858,978,36.1,55.6843,43.8629,N/A
2019,7,10,13,30,412,262,664,135,849,951,36.2,40.866,32.1846,N/A
2019,7,10,14,0,380,317,674,135,837,910,36.4,41.2668,32.4902,N/A
2019,7,10,14,30,257,554,743,134,821,855,36.2,45.1462,35.5279,N/A
2019,7,10,15,0,357,255,566,131,800,786,36.1,34.0307,26.7625,N/A
2019,7,10,15,30,217,540,621,127,774,706,35.8,36.8118,28.922,N/A
2019,7,10,16,0,273,232,428,122,739,616,35.4,24.894,19.5317,N/A
2019,7,10,16,30,197,309,376,115,696,519,35,21.3226,16.6958,N/A
2019,7,10,17,0,107,639,417,107,639,417,34.5,22.8562,17.8414,N/A
2019,7,10,17,30,94,567,313,94,567,313,34.5,16.3949,12.7342,N/A
2019,7,10,18,0,79,464,210,79,464,210,32.7,10.3987,8.0106,N/A
2019,7,10,18,30,57,279,107,58,320,115,31.4,5.1004,3.8878,N/A
2019,7,10,19,0,27,117,36,29,131,39,30.1,0,0,N/A
2019,7,10,19,30,2,5,2,2,5,2,29.6,0,0,N/A
2019,7,10,20,0,0,0,0,0,0,0,29.1,0,0,N/A
2019,7,10,20,30,0,0,0,0,0,0,28.8,0,0,N/A
2019,7,10,21,0,0,0,0,0,0,0,28.5,0,0,N/A
2019,7,10,21,30,0,0,0,0,0,0,28.3,0,0,N/A
2019,7,10,22,0,0,0,0,0,0,0,28,0,0,N/A
2019,7,10,22,30,0,0,0,0,0,0,27.8,0,0,N/A
2019,7,10,23,0,0,0,0,0,0,0,27.6,0,0,N/A
2019,7,10,23,30,0,0,0,0,0,0,27.4,0,0,N/A
2019,7,11,0,0,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,11,0,30,0,0,0,0,0,0,27,0,0,N/A
2019,7,11,1,0,0,0,0,0,0,0,26.8,0,0,N/A
2019,7,11,1,30,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,11,2,0,0,0,0,0,0,0,26.4,0,0,N/A
2019,7,11,2,30,0,0,0,0,0,0,26.2,0,0,N/A
2019,7,11,3,0,0,0,0,0,0,0,26.1,0,0,N/A
2019,7,11,3,30,0,0,0,0,0,0,25.9,0,0,N/A
2019,7,11,4,0,0,0,0,0,0,0,25.8,0,0,N/A
2019,7,11,4,30,0,0,0,0,0,0,25.7,0,0,N/A
2019,7,11,5,0,0,0,0,0,0,0,25.6,0,0,N/A
2019,7,11,5,30,3,3,3,4,10,4,25.9,0,0,N/A
2019,7,11,6,0,27,17,29,37,121,48,26.2,0,0,N/A
2019,7,11,6,30,67,58,79,73,268,126,26.9,3.7721,2.8803,N/A
2019,7,11,7,0,111,208,174,102,386,219,27.7,8.716,6.7275,N/A
2019,7,11,7,30,142,343,281,125,478,319,28.7,14.866,11.5604,N/A
2019,7,11,8,0,200,254,328,144,549,421,29.7,18.1146,14.1505,N/A
2019,7,11,8,30,201,459,476,158,605,520,30.6,27.1458,21.2655,N/A
2019,7,11,9,0,188,600,599,170,649,614,31.5,34.9871,27.4593,N/A
2019,7,11,9,30,179,683,700,179,683,700,32.1,41.6247,32.7104,N/A
2019,7,11,10,0,187,709,776,187,709,776,32.7,46.767,36.7842,N/A
2019,7,11,10,30,192,730,841,192,730,841,33.1,51.1886,40.2873,N/A
2019,7,11,11,0,217,711,881,196,745,892,33.5,54.0048,42.5221,N/A
2019,7,11,11,30,187,773,934,187,773,934,33.8,57.5258,45.3073,N/A
2019,7,11,12,0,251,655,896,171,803,962,34,55.3329,43.5869,N/A
2019,7,11,12,30,400,388,785,173,801,967,34.1,48.5144,38.2175,N/A
2019,7,11,13,0,423,367,784,175,796,957,34.1,48.3982,38.1235,N/A
2019,7,11,13,30,439,332,758,175,787,931,34,46.6499,36.7397,N/A
2019,7,11,14,0,372,407,749,174,773,890,33.9,45.8575,36.1045,N/A
2019,7,11,14,30,315,488,743,177,747,833,33.7,45.1449,35.5268,N/A
2019,7,11,15,0,334,395,657,181,711,763,33.5,39.5013,31.0647,N/A
2019,7,11,15,30,327,308,557,174,682,684,33.2,33.0163,25.9399,N/A
2019,7,11,16,0,289,271,470,165,645,596,32.9,27.336,21.4476,N/A
2019,7,11,16,30,235,297,407,152,602,501,32.4,23.0784,18.0706,N/A
2019,7,11,17,0,179,336,342,136,548,402,31.9,18.7431,14.6306,N/A
2019,7,11,17,30,124,401,278,118,473,300,31.9,14.558,11.3072,N/A
2019,7,11,18,0,90,232,155,95,378,201,30.5,7.6731,5.9106,N/A
2019,7,11,18,30,51,115,71,64,254,109,29.9,3.3845,2.5797,N/A
2019,7,11,19,0,22,53,26,28,102,36,29.2,0,0,N/A
2019,7,11,19,30,1,4,1,1,4,1,29,0,0,N/A
2019,7,11,20,0,0,0,0,0,0,0,28.7,0,0,N/A
2019,7,11,20,30,0,0,0,0,0,0,28.5,0,0,N/A
2019,7,11,21,0,0,0,0,0,0,0,28.2,0,0,N/A
2019,7,11,21,30,0,0,0,0,0,0,28,0,0,N/A
2019,7,11,22,0,0,0,0,0,0,0,27.7,0,0,N/A
2019,7,11,22,30,0,0,0,0,0,0,27.5,0,0,N/A
2019,7,11,23,0,0,0,0,0,0,0,27.3,0,0,N/A
2019,7,11,23,30,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,12,0,0,0,0,0,0,0,0,27,0,0,N/A
2019,7,12,0,30,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,12,1,0,0,0,0,0,0,0,26.8,0,0,N/A
2019,7,12,1,30,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,12,2,0,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,12,2,30,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,12,3,0,0,0,0,0,0,0,26.5,0,0,N/A
2019,7,12,3,30,0,0,0,0,0,0,26.5,0,0,N/A
2019,7,12,4,0,0,0,0,0,0,0,26.4,0,0,N/A
2019,7,12,4,30,0,0,0,0,0,0,26.4,0,0,N/A
2019,7,12,5,0,0,0,0,0,0,0,26.4,0,0,N/A
2019,7,12,5,30,4,15,4,4,17,4,26.7,0,0,N/A
2019,7,12,6,0,30,111,40,34,169,50,27,0,0,N/A
2019,7,12,6,30,64,256,114,62,344,130,27.7,5.4417,4.1546,N/A
2019,7,12,7,0,99,315,194,84,475,227,28.3,9.7097,7.4935,N/A
2019,7,12,7,30,147,279,260,99,571,330,29.1,13.7464,10.6891,N/A
2019,7,12,8,0,172,390,368,110,644,434,30,20.3143,15.8681,N/A
2019,7,12,8,30,170,544,495,119,698,536,30.7,28.2197,22.1061,N/A
2019,7,12,9,0,162,653,609,126,741,633,31.5,35.5622,27.9101,N/A
2019,7,12,9,30,190,648,684,131,775,722,32.2,40.6665,31.9571,N/A
2019,7,12,10,0,148,775,792,135,802,801,32.9,47.7245,37.537,N/A
2019,7,12,10,30,201,708,830,137,823,868,33.4,50.5138,39.7559,N/A
2019,7,12,11,0,276,604,840,139,839,922,34,51.4876,40.5399,N/A
2019,7,12,11,30,253,657,888,139,851,961,34.4,54.6892,43.0729,N/A
2019,7,12,12,0,241,701,932,138,859,984,34.9,57.553,45.3356,N/A
2019,7,12,12,30,246,692,932,138,860,990,35.1,57.5967,45.3721,N/A
2019,7,12,13,0,240,697,925,137,858,980,35.3,57.1002,44.978,N/A
2019,7,12,13,30,290,596,863,137,851,954,35.4,53.1101,41.8275,N/A
2019,7,12,14,0,246,652,849,135,841,913,35.5,51.9784,40.9235,N/A
2019,7,12,14,30,193,716,822,133,825,857,35.3,49.9436,39.3031,N/A
2019,7,12,15,0,217,632,734,130,804,788,35.2,44.1284,34.7034,N/A
2019,7,12,15,30,192,632,665,127,776,707,34.9,39.4161,30.9679,N/A
2019,7,12,16,0,185,586,576,123,739,616,34.5,33.4977,26.2818,N/A
2019,7,12,16,30,211,404,445,118,691,518,33.9,25.2298,19.7548,N/A
2019,7,12,17,0,162,414,363,110,628,414,33.3,19.8903,15.5258,N/A
2019,7,12,17,30,137,310,256,96,556,310,33.3,13.4026,10.4095,N/A
2019,7,12,18,0,98,233,164,82,444,207,31.4,8.1164,6.2518,N/A
2019,7,12,18,30,60,179,92,60,291,111,30.3,4.3857,3.3428,N/A
2019,7,12,19,0,26,80,32,28,115,36,29.3,0,0,N/A
2019,7,12,19,30,1,5,1,1,5,1,28.9,0,0,N/A
2019,7,12,20,0,0,0,0,0,0,0,28.4,0,0,N/A
2019,7,12,20,30,0,0,0,0,0,0,28.1,0,0,N/A
2019,7,12,21,0,0,0,0,0,0,0,27.7,0,0,N/A
2019,7,12,21,30,0,0,0,0,0,0,27.4,0,0,N/A
2019,7,12,22,0,0,0,0,0,0,0,27.1,0,0,N/A
2019,7,12,22,30,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,12,23,0,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,12,23,30,0,0,0,0,0,0,26.5,0,0,N/A
2019,7,13,0,0,0,0,0,0,0,0,26.3,0,0,N/A
2019,7,13,0,30,0,0,0,0,0,0,26.1,0,0,N/A
2019,7,13,1,0,0,0,0,0,0,0,25.9,0,0,N/A
2019,7,13,1,30,0,0,0,0,0,0,25.7,0,0,N/A
2019,7,13,2,0,0,0,0,0,0,0,25.5,0,0,N/A
2019,7,13,2,30,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,13,3,0,0,0,0,0,0,0,25.1,0,0,N/A
2019,7,13,3,30,0,0,0,0,0,0,25,0,0,N/A
2019,7,13,4,0,0,0,0,0,0,0,24.8,0,0,N/A
2019,7,13,4,30,0,0,0,0,0,0,24.7,0,0,N/A
2019,7,13,5,0,0,0,0,0,0,0,24.7,0,0,N/A
2019,7,13,5,30,4,11,4,5,23,5,25.2,0,0,N/A
2019,7,13,6,0,31,83,39,32,220,52,25.7,0,0,N/A
2019,7,13,6,30,59,337,125,53,415,134,26.8,5.9652,4.5535,N/A
2019,7,13,7,0,68,547,232,68,547,232,28,11.6029,8.9535,N/A
2019,7,13,7,30,79,639,336,79,639,336,29.1,17.7535,13.8039,N/A
2019,7,13,8,0,87,706,441,87,706,441,30.2,24.3327,19.0062,N/A
2019,7,13,8,30,104,724,535,93,754,542,31.2,30.4897,23.8836,N/A
2019,7,13,9,0,117,746,626,99,790,638,32.2,36.5467,28.6823,N/A
2019,7,13,9,30,217,575,655,103,817,725,32.8,38.9349,30.5959,N/A
2019,7,13,10,0,339,374,649,107,837,801,33.5,39.102,30.7548,N/A
2019,7,13,10,30,405,303,674,110,852,866,33.9,41.0153,32.2801,N/A
2019,7,13,11,0,430,314,723,112,863,917,34.2,44.3123,34.8902,N/A
2019,7,13,11,30,400,318,707,119,863,952,34.3,43.5391,34.2911,N/A
2019,7,13,12,0,334,78,411,128,856,971,34.5,25.3788,19.9913,N/A
2019,7,13,12,30,241,15,256,130,854,976,34.4,15.8198,12.4621,N/A
2019,7,13,13,0,317,20,337,133,848,966,34.3,20.8021,16.3859,N/A
2019,7,13,13,30,364,47,409,133,840,940,34.1,25.1693,19.8223,N/A
2019,7,13,14,0,417,69,481,134,826,898,33.8,29.4471,23.1842,N/A
2019,7,13,14,30,396,77,464,150,783,837,33.4,28.1908,22.1847,N/A
2019,7,13,15,0,368,291,606,170,722,761,32.9,36.4316,28.6504,N/A
2019,7,13,15,30,333,283,545,166,689,681,32.6,32.301,25.3776,N/A
2019,7,13,16,0,297,204,433,161,646,592,32.2,25.1798,19.7556,N/A
2019,7,13,16,30,195,36,216,150,600,497,31.9,12.2452,9.5879,N/A
2019,7,13,17,0,64,1,64,135,541,397,31.5,3.5062,2.7368,N/A
2019,7,13,17,30,16,0,16,118,461,295,31.5,0.8375,0.6504,N/A
2019,7,13,18,0,18,0,18,94,362,196,30.3,0.8905,0.6859,N/A
2019,7,13,18,30,15,0,15,65,234,106,29.5,0.7151,0.545,N/A
2019,7,13,19,0,8,1,8,29,76,34,28.7,0,0,N/A
2019,7,13,19,30,1,1,1,1,1,1,28.3,0,0,N/A
2019,7,13,20,0,0,0,0,0,0,0,27.9,0,0,N/A
2019,7,13,20,30,0,0,0,0,0,0,27.6,0,0,N/A
2019,7,13,21,0,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,13,21,30,0,0,0,0,0,0,27,0,0,N/A
2019,7,13,22,0,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,13,22,30,0,0,0,0,0,0,26.5,0,0,N/A
2019,7,13,23,0,0,0,0,0,0,0,26.3,0,0,N/A
2019,7,13,23,30,0,0,0,0,0,0,26.2,0,0,N/A
2019,7,14,0,0,0,0,0,0,0,0,26,0,0,N/A
2019,7,14,0,30,0,0,0,0,0,0,25.8,0,0,N/A
2019,7,14,1,0,0,0,0,0,0,0,25.7,0,0,N/A
2019,7,14,1,30,0,0,0,0,0,0,25.6,0,0,N/A
2019,7,14,2,0,0,0,0,0,0,0,25.4,0,0,N/A
2019,7,14,2,30,0,0,0,0,0,0,25.4,0,0,N/A
2019,7,14,3,0,0,0,0,0,0,0,25.4,0,0,N/A
2019,7,14,3,30,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,14,4,0,0,0,0,0,0,0,25.3,0,0,N/A
2019,7,14,4,30,0,0,0,0,0,0,25.2,0,0,N/A
2019,7,14,5,0,0,0,0,0,0,0,25.2,0,0,N/A
2019,7,14,5,30,3,5,3,4,15,4,25.7,0,0,N/A
2019,7,14,6,0,29,27,31,33,182,49,26.2,0,0,N/A
2019,7,14,6,30,69,48,78,57,378,130,26.9,3.7213,2.8402,N/A
2019,7,14,7,0,80,462,218,74,516,228,27.6,10.8936,8.405,N/A
2019,7,14,7,30,86,612,332,86,612,332,28.5,17.5298,13.6289,N/A
2019,7,14,8,0,98,672,435,96,681,437,29.5,23.9905,18.738,N/A
2019,7,14,8,30,105,730,539,105,730,539,30.3,30.707,24.0532,N/A
2019,7,14,9,0,167,612,584,113,766,635,31.2,34.086,26.7506,N/A
2019,7,14,9,30,264,454,609,119,793,722,31.8,36.1936,28.4414,N/A
2019,7,14,10,0,299,446,669,126,812,799,32.4,40.3012,31.6977,N/A
2019,7,14,10,30,428,206,611,132,826,864,32.8,37.1771,29.2591,N/A
2019,7,14,11,0,456,151,597,137,835,915,33.2,36.5867,28.8071,N/A
2019,7,14,11,30,469,204,666,143,838,952,33.5,41.0113,32.3001,N/A
2019,7,14,12,0,475,248,719,149,836,972,33.7,44.3948,34.9704,N/A
2019,7,14,12,30,430,222,650,150,835,977,33.8,40.1656,31.6404,N/A
2019,7,14,13,0,449,99,546,153,829,967,33.9,33.7018,26.5469,N/A
2019,7,14,13,30,448,150,592,151,824,942,33.8,36.4294,28.6902,N/A
2019,7,14,14,0,399,266,645,148,814,901,33.7,39.4857,31.0876,N/A
2019,7,14,14,30,402,271,640,148,796,846,33.5,38.8817,30.5978,N/A
2019,7,14,15,0,381,224,564,147,771,777,33.3,33.9047,26.6631,N/A
2019,7,14,15,30,335,186,474,143,742,697,33,28.0908,22.0698,N/A
2019,7,14,16,0,293,143,388,137,704,607,32.8,22.5606,17.7005,N/A
2019,7,14,16,30,229,63,265,130,655,509,32.3,15.0204,11.7606,N/A
2019,7,14,17,0,178,60,207,121,591,407,31.8,11.3375,8.8494,N/A
2019,7,14,17,30,134,78,164,106,514,303,31.8,8.5811,6.6643,N/A
2019,7,14,18,0,32,0,32,90,392,200,30.4,1.5824,1.2187,N/A
2019,7,14,18,30,11,0,11,65,232,106,29.6,0.5244,0.3997,N/A
2019,7,14,19,0,7,1,7,28,66,33,28.9,0,0,N/A
2019,7,14,19,30,1,1,1,1,1,1,28.5,0,0,N/A
2019,7,14,20,0,0,0,0,0,0,0,28.2,0,0,N/A
2019,7,14,20,30,0,0,0,0,0,0,28,0,0,N/A
2019,7,14,21,0,0,0,0,0,0,0,27.8,0,0,N/A
2019,7,14,21,30,0,0,0,0,0,0,27.6,0,0,N/A
2019,7,14,22,0,0,0,0,0,0,0,27.5,0,0,N/A
2019,7,14,22,30,0,0,0,0,0,0,27.4,0,0,N/A
2019,7,14,23,0,0,0,0,0,0,0,27.3,0,0,N/A
2019,7,14,23,30,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,15,0,0,0,0,0,0,0,0,27.1,0,0,N/A
2019,7,15,0,30,0,0,0,0,0,0,27,0,0,N/A
2019,7,15,1,0,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,15,1,30,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,15,2,0,0,0,0,0,0,0,26.8,0,0,N/A
2019,7,15,2,30,0,0,0,0,0,0,26.8,0,0,N/A
2019,7,15,3,0,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,15,3,30,0,0,0,0,0,0,26.7,0,0,N/A
2019,7,15,4,0,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,15,4,30,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,15,5,0,0,0,0,0,0,0,26.6,0,0,N/A
2019,7,15,5,30,2,1,2,2,1,2,27,0,0,N/A
2019,7,15,6,0,33,41,37,34,45,38,27.3,0,0,N/A
2019,7,15,6,30,70,117,92,80,176,114,27.8,4.3882,3.3488,N/A
2019,7,15,7,0,111,240,182,113,314,206,28.3,9.087,7.0102,N/A
2019,7,15,7,30,120,78,151,137,425,307,28.8,7.9679,6.1943,N/A
2019,7,15,8,0,194,187,287,153,514,410,29.2,15.8208,12.3564,N/A
2019,7,15,8,30,255,166,354,166,579,510,29.7,20.1605,15.7916,N/A
2019,7,15,9,0,302,97,368,176,631,606,30.2,21.4733,16.8519,N/A
2019,7,15,9,30,353,146,464,183,671,693,30.7,27.5715,21.6657,N/A
2019,7,15,10,0,348,344,633,187,705,771,31.1,38.127,29.9874,N/A
2019,7,15,10,30,397,272,638,191,730,838,31.4,38.8158,30.5486,N/A
2019,7,15,11,0,450,218,653,190,752,891,31.8,40.0152,31.5064,N/A
2019,7,15,11,30,448,326,762,188,769,930,32.2,46.9195,36.9531,N/A
2019,7,15,12,0,315,574,880,184,784,955,32.5,54.3326,42.7984,N/A
2019,7,15,12,30,355,495,845,182,789,963,32.8,52.2126,41.1303,N/A
2019,7,15,13,0,465,262,722,180,790,955,33,44.5631,35.1022,N/A
2019,7,15,13,30,405,357,748,175,787,930,33.1,46.0271,36.2489,N/A
2019,7,15,14,0,421,142,552,170,781,892,33.2,33.7907,26.6038,N/A
2019,7,15,14,30,388,182,548,186,736,831,33.1,33.2906,26.1978,N/A
2019,7,15,15,0,364,284,596,204,674,755,33,35.8257,28.1737,N/A
2019,7,15,15,30,304,345,562,195,646,677,32.7,33.3035,26.165,N/A
2019,7,15,16,0,276,244,439,183,609,589,32.4,25.5226,20.0242,N/A
2019,7,15,16,30,218,273,376,169,560,493,31.9,21.309,16.6843,N/A
2019,7,15,17,0,76,25,88,154,495,393,31.5,4.8186,3.761,N/A
2019,7,15,17,30,88,7,91,134,411,291,31.5,4.7595,3.6962,N/A
2019,7,15,18,0,54,14,58,107,305,192,29.9,2.867,2.2079,N/A
2019,7,15,18,30,53,8,54,72,171,102,29.2,2.5748,1.9622,N/A
2019,7,15,19,0,19,0,19,28,39,31,28.4,0,0,N/A
2019,7,15,19,30,1,0,1,1,0,1,28,0,0,N/A
2019,7,15,20,0,0,0,0,0,0,0,27.7,0,0,N/A
2019,7,15,20,30,0,0,0,0,0,0,27.5,0,0,N/A
2019,7,15,21,0,0,0,0,0,0,0,27.2,0,0,N/A
2019,7,15,21,30,0,0,0,0,0,0,27.1,0,0,N/A
2019,7,15,22,0,0,0,0,0,0,0,26.9,0,0,N/A
2019,7,15,22,30,0,0,0,0,0,0,26.8,0,0,N/A
