Year,Month,Day,Hour,Minute,GHI,ClearskyGHI,SolarZenithAngle,Temperature,GlobalHorizontalUVIrradiance(280-400nm),GlobalHorizontalUVIrradiance(295-385nm)
2019,1,10,22,30,0,0,147.62,-9,0,0
2019,1,10,23,0,0,0,151.56,-9.3,0,0
2019,1,10,23,30,0,0,154.64,-9.5,0,0
2019,1,11,0,0,0,0,156.49,-9.7,0,0
2019,1,11,0,30,0,0,156.8,-9.8,0,0
2019,1,11,1,0,0,0,155.52,-9.9,0,0
2019,1,11,1,30,0,0,152.87,-10,0,0
2019,1,11,2,0,0,0,149.21,-10.1,0,0
2019,1,11,2,30,0,0,144.89,-10.3,0,0
2019,1,11,3,0,0,0,140.13,-10.4,0,0
2019,1,11,3,30,0,0,135.09,-10.5,0,0
2019,1,11,4,0,0,0,129.9,-10.7,0,0
2019,1,11,4,30,0,0,124.62,-10.7,0,0
2019,1,11,5,0,0,0,119.32,-10.7,0,0
2019,1,11,5,30,0,0,114.03,-10.7,0,0
2019,1,11,6,0,0,0,108.8,-10.7,0,0
2019,1,11,6,30,0,0,103.67,-10.7,0,0
2019,1,11,7,0,0,0,98.68,-10.6,0,0
2019,1,11,7,30,0,0,93.86,-10.1,0,0
2019,1,11,8,0,9,15,88.85,-9.6,0,0
2019,1,11,8,30,46,67,84.76,-8.4,0,0
2019,1,11,9,0,128,133,80.81,-7.2,0,0
2019,1,11,9,30,198,198,77.19,-6,9.519,7.2859
2019,1,11,10,0,259,259,74.01,-4.8,12.778,9.8369
2019,1,11,10,30,311,311,71.32,-3.8,15.7312,12.1609
2019,1,11,11,0,351,351,69.2,-2.9,18.0967,14.0276
2019,1,11,11,30,380,380,67.69,-2.3,19.8455,15.4087
2019,1,11,12,0,354,395,66.86,-1.7,18.6131,14.4638
2019,1,11,12,30,397,397,66.71,-1.3,20.899,16.2425
2019,1,11,13,0,387,387,67.27,-0.9,20.2809,15.7535
2019,1,11,13,30,360,363,68.5,-0.9,18.6733,14.4861
2019,1,11,14,0,313,327,70.38,-0.8,15.969,12.3603
2019,1,11,14,30,259,279,72.84,-1.1,12.9171,9.963
2019,1,11,15,0,222,222,75.83,-1.4,10.78,8.2719
2019,1,11,15,30,147,158,79.28,-2.3,7.0075,5.3448
2019,1,11,16,0,67,92,83.1,-3.1,0,0
2019,1,11,16,30,23,32,87.19,-3.9,0,0
2019,1,11,17,0,0,0,91.94,-4.6,0,0
2019,1,11,17,30,0,0,96.68,-4.6,0,0
2019,1,11,18,0,0,0,101.6,-5.5,0,0
2019,1,11,18,30,0,0,106.68,-5.8,0,0
2019,1,11,19,0,0,0,111.87,-6,0,0
2019,1,11,19,30,0,0,117.13,-6.2,0,0
2019,1,11,20,0,0,0,122.43,-6.3,0,0
2019,1,11,20,30,0,0,127.72,-6.5,0,0
2019,1,11,21,0,0,0,132.95,-6.6,0,0
2019,1,11,21,30,0,0,138.05,-6.8,0,0
2019,1,11,22,0,0,0,142.93,-6.9,0,0
2019,1,11,22,30,0,0,147.44,-7,0,0
2019,1,11,23,0,0,0,151.38,-7.1,0,0
2019,1,11,23,30,0,0,154.46,-7.1,0,0
2019,1,12,0,0,0,0,156.32,-7.2,0,0
2019,1,12,0,30,0,0,156.65,-7.2,0,0
2019,1,12,1,0,0,0,155.39,-7.3,0,0
2019,1,12,1,30,0,0,152.77,-7.3,0,0
2019,1,12,2,0,0,0,149.14,-7.3,0,0
2019,1,12,2,30,0,0,144.83,-7.3,0,0
2019,1,12,3,0,0,0,140.08,-7.3,0,0
2019,1,12,3,30,0,0,135.05,-7.2,0,0
2019,1,12,4,0,0,0,129.86,-7.2,0,0
2019,1,12,4,30,0,0,124.59,-7.1,0,0
2019,1,12,5,0,0,0,119.28,-7,0,0
2019,1,12,5,30,0,0,113.99,-6.9,0,0
2019,1,12,6,0,0,0,108.76,-6.8,0,0
2019,1,12,6,30,0,0,103.63,-6.8,0,0
2019,1,12,7,0,0,0,98.63,-6.8,0,0
2019,1,12,7,30,0,0,93.8,-6.6,0,0
2019,1,12,8,0,5,14,88.8,-6.5,0,0
2019,1,12,8,30,19,65,84.69,-5.9,0,0
2019,1,12,9,0,36,129,80.72,-5.3,0,0
2019,1,12,9,30,57,194,77.1,-4.7,2.7419,2.099
2019,1,12,10,0,86,254,73.9,-4,4.2472,3.2702
2019,1,12,10,30,92,305,71.2,-3.4,4.6587,3.602
2019,1,12,11,0,64,346,69.06,-2.7,3.3037,2.5613
2019,1,12,11,30,80,375,67.55,-2.3,4.1828,3.2482
2019,1,12,12,0,110,390,66.7,-1.9,5.7911,4.5009
2019,1,12,12,30,86,393,66.55,-1.7,4.533,3.5235
2019,1,12,13,0,83,383,67.1,-1.4,4.3557,3.3839
2019,1,12,13,30,71,359,68.32,-1.4,3.6884,2.8619
2019,1,12,14,0,51,323,70.2,-1.3,2.6062,2.0177
2019,1,12,14,30,39,276,72.66,-1.6,1.9483,1.5032
2019,1,12,15,0,43,220,75.65,-1.8,2.0911,1.6051
2019,1,12,15,30,29,156,79.09,-2.7,1.3828,1.055
2019,1,12,16,0,17,91,82.92,-3.6,0,0
2019,1,12,16,30,6,32,87.01,-4.1,0,0
2019,1,12,17,0,0,0,91.76,-4.5,0,0
2019,1,12,17,30,0,0,96.5,-4.5,0,0
2019,1,12,18,0,0,0,101.42,-4.5,0,0
2019,1,12,18,30,0,0,106.5,-4.5,0,0
2019,1,12,19,0,0,0,111.69,-4.4,0,0
2019,1,12,19,30,0,0,116.96,-4.4,0,0
2019,1,12,20,0,0,0,122.26,-4.4,0,0
2019,1,12,20,30,0,0,127.55,-4.6,0,0
2019,1,12,21,0,0,0,132.78,-4.8,0,0
2019,1,12,21,30,0,0,137.87,-5.1,0,0
2019,1,12,22,0,0,0,142.75,-5.5,0,0
2019,1,12,22,30,0,0,147.26,-5.9,0,0
2019,1,12,23,0,0,0,151.2,-6.4,0,0
2019,1,12,23,30,0,0,154.28,-7.1,0,0
2019,1,13,0,0,0,0,156.14,-7.7,0,0
2019,1,13,0,30,0,0,156.49,-8.1,0,0
2019,1,13,1,0,0,0,155.26,-8.6,0,0
2019,1,13,1,30,0,0,152.66,-8.7,0,0
2019,1,13,2,0,0,0,149.05,-8.7,0,0
2019,1,13,2,30,0,0,144.76,-8.6,0,0
2019,1,13,3,0,0,0,140.02,-8.5,0,0
2019,1,13,3,30,0,0,135.01,-8.5,0,0
2019,1,13,4,0,0,0,129.82,-8.4,0,0
2019,1,13,4,30,0,0,124.55,-8.4,0,0
2019,1,13,5,0,0,0,119.24,-8.4,0,0
2019,1,13,5,30,0,0,113.95,-8.4,0,0
2019,1,13,6,0,0,0,108.72,-8.4,0,0
2019,1,13,6,30,0,0,103.58,-8.6,0,0
2019,1,13,7,0,0,0,98.58,-8.8,0,0
2019,1,13,7,30,0,0,93.74,-8.5,0,0
2019,1,13,8,0,6,15,88.73,-8.2,0,0
2019,1,13,8,30,17,69,84.61,-7.1,0,0
2019,1,13,9,0,33,135,80.63,-6,0,0
2019,1,13,9,30,53,202,77,-4.9,2.5512,1.9534
2019,1,13,10,0,71,262,73.79,-3.7,3.5099,2.703
2019,1,13,10,30,76,315,71.08,-2.4,3.8528,2.9793
2019,1,13,11,0,114,356,68.93,-1.1,5.8914,4.5681
2019,1,13,11,30,120,384,67.4,-0.4,6.282,4.879
2019,1,13,12,0,101,400,66.54,0.2,5.3241,4.1385
2019,1,13,12,30,206,403,66.38,0.4,10.8727,8.4528
2019,1,13,13,0,369,393,66.92,0.6,19.3924,15.0686
2019,1,13,13,30,167,370,68.14,0.7,8.6888,6.7431
2019,1,13,14,0,120,334,70.01,0.7,6.1427,4.7568
2019,1,13,14,30,112,287,72.47,0.3,5.6051,4.3257
2019,1,13,15,0,130,230,75.46,-0.1,6.332,4.8621
2019,1,13,15,30,67,166,78.91,-1.4,3.1959,2.4389
2019,1,13,16,0,39,99,82.74,-2.7,0,0
2019,1,13,16,30,15,38,86.84,-3.5,0,0
2019,1,13,17,0,2,2,91.58,-4.3,0,0
2019,1,13,17,30,0,0,96.31,-4.3,0,0
2019,1,13,18,0,0,0,101.24,-4.7,0,0
2019,1,13,18,30,0,0,106.32,-4.6,0,0
2019,1,13,19,0,0,0,111.52,-4.5,0,0
2019,1,13,19,30,0,0,116.78,-4.3,0,0
2019,1,13,20,0,0,0,122.08,-4.1,0,0
2019,1,13,20,30,0,0,127.37,-3.8,0,0
2019,1,13,21,0,0,0,132.6,-3.6,0,0
2019,1,13,21,30,0,0,137.69,-3.4,0,0
2019,1,13,22,0,0,0,142.56,-3.2,0,0
2019,1,13,22,30,0,0,147.07,-3.1,0,0
2019,1,13,23,0,0,0,151,-3,0,0
2019,1,13,23,30,0,0,154.08,-3,0,0
2019,1,14,0,0,0,0,155.96,-3.1,0,0
2019,1,14,0,30,0,0,156.33,-3.1,0,0
2019,1,14,1,0,0,0,155.12,-3.1,0,0
2019,1,14,1,30,0,0,152.55,-3.2,0,0
2019,1,14,2,0,0,0,148.96,-3.2,0,0
2019,1,14,2,30,0,0,144.69,-3.4,0,0
2019,1,14,3,0,0,0,139.96,-3.5,0,0
2019,1,14,3,30,0,0,134.95,-4,0,0
2019,1,14,4,0,0,0,129.77,-4.4,0,0
2019,1,14,4,30,0,0,124.5,-4.7,0,0
2019,1,14,5,0,0,0,119.19,-5,0,0
2019,1,14,5,30,0,0,113.9,-5.1,0,0
2019,1,14,6,0,0,0,108.67,-5.1,0,0
2019,1,14,6,30,0,0,103.52,-5.1,0,0
2019,1,14,7,0,0,0,98.51,-5,0,0
2019,1,14,7,30,0,0,93.67,-4.7,0,0
2019,1,14,8,0,1,15,88.67,-4.4,0,0
2019,1,14,8,30,5,66,84.52,-3.9,0,0
2019,1,14,9,0,7,129,80.54,-3.4,0,0
2019,1,14,9,30,12,192,76.89,-2.9,0.5781,0.4427
2019,1,14,10,0,21,251,73.67,-2.4,1.0393,0.8005
2019,1,14,10,30,18,302,70.94,-2,0.9137,0.7067
2019,1,14,11,0,71,342,68.78,-1.6,3.674,2.8492
2019,1,14,11,30,35,371,67.24,-1.3,1.8346,1.4251
2019,1,14,12,0,51,387,66.37,-0.9,2.692,2.0929
2019,1,14,12,30,66,391,66.2,-0.7,3.4884,2.7124
2019,1,14,13,0,65,381,66.73,-0.5,3.4212,2.6589
2019,1,14,13,30,38,359,67.95,-0.5,1.9803,1.5371
2019,1,14,14,0,30,325,69.82,-0.4,1.5383,1.1915
2019,1,14,14,30,20,280,72.27,-0.6,1.0028,0.7741
2019,1,14,15,0,15,224,75.26,-0.9,0.7319,0.5622
2019,1,14,15,30,11,162,78.71,-1.6,0.525,0.4007
2019,1,14,16,0,7,97,82.55,-2.4,0,0
2019,1,14,16,30,3,38,86.66,-3.2,0,0
2019,1,14,17,0,0,2,91.39,-3.9,0,0
2019,1,14,17,30,0,0,96.13,-3.9,0,0
2019,1,14,18,0,0,0,101.06,-4.6,0,0
2019,1,14,18,30,0,0,106.14,-4.8,0,0
2019,1,14,19,0,0,0,111.33,-5.1,0,0
2019,1,14,19,30,0,0,116.6,-5.2,0,0
2019,1,14,20,0,0,0,121.9,-5.3,0,0
2019,1,14,20,30,0,0,127.19,-5.4,0,0
2019,1,14,21,0,0,0,132.41,-5.6,0,0
2019,1,14,21,30,0,0,137.51,-5.6,0,0
2019,1,14,22,0,0,0,142.37,-5.6,0,0
2019,1,14,22,30,0,0,146.87,-5.5,0,0
2019,1,14,23,0,0,0,150.81,-5.3,0,0
2019,1,14,23,30,0,0,153.89,-5.3,0,0
2019,1,15,0,0,0,0,155.77,-5.3,0,0
2019,1,15,0,30,0,0,156.15,-5.6,0,0
2019,1,15,1,0,0,0,154.97,-5.9,0,0
2019,1,15,1,30,0,0,152.42,-6.1,0,0
2019,1,15,2,0,0,0,148.86,-6.3,0,0
2019,1,15,2,30,0,0,144.6,-6.4,0,0
2019,1,15,3,0,0,0,139.89,-6.5,0,0
2019,1,15,3,30,0,0,134.89,-6.5,0,0
2019,1,15,4,0,0,0,129.72,-6.4,0,0
2019,1,15,4,30,0,0,124.45,-6.4,0,0
2019,1,15,5,0,0,0,119.14,-6.3,0,0
2019,1,15,5,30,0,0,113.85,-6.2,0,0
2019,1,15,6,0,0,0,108.61,-6,0,0
2019,1,15,6,30,0,0,103.46,-5.9,0,0
2019,1,15,7,0,0,0,98.44,-5.7,0,0
2019,1,15,7,30,0,0,93.6,-5.3,0,0
2019,1,15,8,0,2,16,88.59,-4.8,0,0
2019,1,15,8,30,7,72,84.43,-4.2,0,0
2019,1,15,9,0,13,139,80.43,-3.5,0,0
2019,1,15,9,30,20,206,76.78,-3.1,0.9642,0.7385
2019,1,15,10,0,30,269,73.54,-2.7,1.4865,1.1452
2019,1,15,10,30,36,322,70.8,-2.2,1.8297,1.4154
2019,1,15,11,0,46,365,68.63,-1.8,2.3834,1.8487
2019,1,15,11,30,56,395,67.08,-1.1,2.9392,2.2835
2019,1,15,12,0,51,412,66.2,-0.5,2.6956,2.096
2019,1,15,12,30,57,416,66.02,0.1,3.0169,2.3462
2019,1,15,13,0,60,406,66.54,0.8,3.1628,2.4585
2019,1,15,13,30,44,381,67.75,1,2.2968,1.7832
2019,1,15,14,0,38,344,69.62,1.2,1.952,1.5123
2019,1,15,14,30,20,296,72.08,1.1,1.0045,0.7757
2019,1,15,15,0,15,237,75.06,0.9,0.7331,0.5633
2019,1,15,15,30,11,173,78.52,0.2,0.5253,0.4011
2019,1,15,16,0,7,105,82.35,-0.5,0,0
2019,1,15,16,30,3,43,86.47,-1.4,0,0
2019,1,15,17,0,0,3,91.2,-2.4,0,0
2019,1,15,17,30,0,0,95.94,-2.4,0,0
2019,1,15,18,0,0,0,100.87,-4,0,0
2019,1,15,18,30,0,0,105.96,-5.2,0,0
2019,1,15,19,0,0,0,111.15,-6.4,0,0
2019,1,15,19,30,0,0,116.42,-7.7,0,0
2019,1,15,20,0,0,0,121.72,-9,0,0
2019,1,15,20,30,0,0,127.01,-9.8,0,0
2019,1,15,21,0,0,0,132.23,-10.7,0,0
2019,1,15,21,30,0,0,137.32,-11.3,0,0
2019,1,15,22,0,0,0,142.18,-11.9,0,0
2019,1,15,22,30,0,0,146.68,-12.4,0,0
2019,1,15,23,0,0,0,150.61,-13,0,0
2019,1,15,23,30,0,0,153.68,-13.5,0,0
2019,1,16,0,0,0,0,155.57,-14,0,0
2019,1,16,0,30,0,0,155.97,-14.4,0,0
2019,1,16,1,0,0,0,154.81,-14.8,0,0
2019,1,16,1,30,0,0,152.29,-15,0,0
2019,1,16,2,0,0,0,148.75,-15.2,0,0
2019,1,16,2,30,0,0,144.51,-15.5,0,0
2019,1,16,3,0,0,0,139.81,-15.7,0,0
2019,1,16,3,30,0,0,134.82,-16,0,0
2019,1,16,4,0,0,0,129.65,-16.4,0,0
2019,1,16,4,30,0,0,124.38,-16.8,0,0
2019,1,16,5,0,0,0,119.08,-17.1,0,0
2019,1,16,5,30,0,0,113.79,-17.5,0,0
2019,1,16,6,0,0,0,108.54,-17.9,0,0
2019,1,16,6,30,0,0,103.39,-18.2,0,0
2019,1,16,7,0,0,0,98.37,-18.4,0,0
2019,1,16,7,30,0,0,93.51,-18.1,0,0
2019,1,16,8,0,16,20,88.49,-17.8,0,0
2019,1,16,8,30,81,82,84.33,-16.4,0,0
2019,1,16,9,0,153,153,80.32,-15,0,0
2019,1,16,9,30,223,223,76.65,-13.7,10.7604,8.2444
2019,1,16,10,0,287,287,73.4,-12.4,14.2392,10.9729
2019,1,16,10,30,341,341,70.65,-11.4,17.3549,13.4283
2019,1,16,11,0,385,385,68.47,-10.5,19.9752,15.4965
2019,1,16,11,30,417,417,66.9,-9.9,21.9186,17.0318
2019,1,16,12,0,435,435,66.01,-9.3,23.0256,17.9069
2019,1,16,12,30,439,439,65.83,-8.9,23.2696,18.0995
2019,1,16,13,0,423,429,66.34,-8.5,22.333,17.363
2019,1,16,13,30,390,405,67.55,-8.4,20.3913,15.8348
2019,1,16,14,0,361,368,69.41,-8.3,18.578,14.3971
2019,1,16,14,30,318,318,71.87,-8.5,16.0036,12.3617
2019,1,16,15,0,256,256,74.86,-8.8,12.5338,9.6346
2019,1,16,15,30,189,189,78.31,-9.7,9.0325,6.8997
2019,1,16,16,0,118,118,82.15,-10.6,0,0
2019,1,16,16,30,50,50,86.27,-11.4,0,0
2019,1,16,17,0,3,3,91,-12.2,0,0
2019,1,16,17,30,0,0,95.75,-12.2,0,0
2019,1,16,18,0,0,0,100.68,-12.7,0,0
2019,1,16,18,30,0,0,105.77,-12.8,0,0
2019,1,16,19,0,0,0,110.96,-12.9,0,0
2019,1,16,19,30,0,0,116.23,-13,0,0
2019,1,16,20,0,0,0,121.53,-13,0,0
2019,1,16,20,30,0,0,126.82,-13,0,0
2019,1,16,21,0,0,0,132.04,-13,0,0
2019,1,16,21,30,0,0,137.13,-12.9,0,0
2019,1,16,22,0,0,0,141.99,-12.8,0,0
2019,1,16,22,30,0,0,146.48,-12.6,0,0
2019,1,16,23,0,0,0,150.4,-12.4,0,0
2019,1,16,23,30,0,0,153.48,-12.2,0,0
2019,1,17,0,0,0,0,155.37,-12,0,0
2019,1,17,0,30,0,0,155.78,-11.8,0,0
2019,1,17,1,0,0,0,154.65,-11.6,0,0
2019,1,17,1,30,0,0,152.15,-11.6,0,0
2019,1,17,2,0,0,0,148.64,-11.5,0,0
2019,1,17,2,30,0,0,144.42,-11.2,0,0
2019,1,17,3,0,0,0,139.73,-10.8,0,0
2019,1,17,3,30,0,0,134.75,-10.4,0,0
2019,1,17,4,0,0,0,129.58,-9.9,0,0
2019,1,17,4,30,0,0,124.32,-9.7,0,0
2019,1,17,5,0,0,0,119.01,-9.5,0,0
2019,1,17,5,30,0,0,113.72,-9.6,0,0
2019,1,17,6,0,0,0,108.47,-9.7,0,0
2019,1,17,6,30,0,0,103.31,-10,0,0
2019,1,17,7,0,0,0,98.29,-10.4,0,0
2019,1,17,7,30,0,0,93.42,-10.5,0,0
2019,1,17,8,0,17,17,88.41,-10.6,0,0
2019,1,17,8,30,75,75,84.23,-10.1,0,0
2019,1,17,9,0,86,143,80.2,-9.5,0,0
2019,1,17,9,30,95,212,76.52,-8.6,4.5884,3.5164
2019,1,17,10,0,84,277,73.26,-7.8,4.173,3.2165
2019,1,17,10,30,120,332,70.5,-7,6.1156,4.7329
2019,1,17,11,0,133,376,68.3,-6.2,6.9105,5.3621
2019,1,17,11,30,145,407,66.73,-6,7.6319,5.9314
2019,1,17,12,0,193,424,65.83,-5.7,10.2301,7.9572
2019,1,17,12,30,229,428,65.63,-5.8,12.1569,9.4575
2019,1,17,13,0,214,418,66.14,-5.8,11.3161,8.7995
2019,1,17,13,30,290,393,67.34,-6.1,15.1889,11.7974
2019,1,17,14,0,356,356,69.2,-6.3,18.3545,14.2274
2019,1,17,14,30,267,308,71.66,-6.6,13.4632,10.4026
2019,1,17,15,0,245,251,74.65,-7,12.0176,9.2413
2019,1,17,15,30,186,186,78.1,-7.9,8.8972,6.7988
2019,1,17,16,0,116,116,81.95,-8.9,0,0
2019,1,17,16,30,51,51,86.08,-10,0,0
2019,1,17,17,0,5,5,90.15,-11.2,0,0
2019,1,17,17,30,0,0,95.55,-11.2,0,0
2019,1,17,18,0,0,0,100.49,-12.4,0,0
2019,1,17,18,30,0,0,105.58,-12.9,0,0
2019,1,17,19,0,0,0,110.78,-13.5,0,0
2019,1,17,19,30,0,0,116.04,-13.9,0,0
2019,1,17,20,0,0,0,121.34,-14.3,0,0
2019,1,17,20,30,0,0,126.63,-14.6,0,0
2019,1,17,21,0,0,0,131.85,-14.9,0,0
2019,1,17,21,30,0,0,136.93,-15.2,0,0
2019,1,17,22,0,0,0,141.79,-15.4,0,0
2019,1,17,22,30,0,0,146.27,-15.6,0,0
2019,1,17,23,0,0,0,150.19,-15.8,0,0
2019,1,17,23,30,0,0,153.26,-16,0,0
2019,1,18,0,0,0,0,155.16,-16.2,0,0
2019,1,18,0,30,0,0,155.59,-16.5,0,0
2019,1,18,1,0,0,0,154.48,-16.8,0,0
2019,1,18,1,30,0,0,152.01,-16.9,0,0
2019,1,18,2,0,0,0,148.51,-17.1,0,0
2019,1,18,2,30,0,0,144.31,-17.4,0,0
2019,1,18,3,0,0,0,139.64,-17.6,0,0
2019,1,18,3,30,0,0,134.66,-17.9,0,0
2019,1,18,4,0,0,0,129.51,-18.1,0,0
2019,1,18,4,30,0,0,124.24,-17.9,0,0
2019,1,18,5,0,0,0,118.94,-17.8,0,0
2019,1,18,5,30,0,0,113.64,-17.4,0,0
2019,1,18,6,0,0,0,108.39,-17,0,0
2019,1,18,6,30,0,0,103.23,-16.9,0,0
2019,1,18,7,0,0,0,98.2,-16.8,0,0
2019,1,18,7,30,0,0,93.33,-16.6,0,0
2019,1,18,8,0,7,22,88.31,-16.4,0,0
2019,1,18,8,30,15,81,84.11,-15.9,0,0
2019,1,18,9,0,24,150,80.08,-15.5,0,0
2019,1,18,9,30,33,219,76.38,-15.3,1.5955,1.2231
2019,1,18,10,0,29,282,73.11,-15,1.4427,1.1123
2019,1,18,10,30,22,336,70.34,-14.9,1.1228,0.8691
2019,1,18,11,0,56,379,68.13,-14.8,2.9139,2.2614
2019,1,18,11,30,65,410,66.54,-14.7,3.4264,2.6634
2019,1,18,12,0,60,427,65.63,-14.5,3.1852,2.478
2019,1,18,12,30,100,431,65.42,-14.5,5.3171,4.1373
2019,1,18,13,0,93,421,65.93,-14.5,4.9258,3.831
2019,1,18,13,30,84,397,67.13,-14.4,4.4071,3.4237
2019,1,18,14,0,73,361,68.98,-14.4,3.7709,2.9238
2019,1,18,14,30,92,312,71.44,-14.4,4.6484,3.5928
2019,1,18,15,0,48,253,74.43,-14.4,2.3591,1.8148
2019,1,18,15,30,25,186,77.89,-14.5,1.1971,0.9151
2019,1,18,16,0,17,117,81.74,-14.6,0,0
2019,1,18,16,30,10,51,85.88,-14.7,0,0
2019,1,18,17,0,1,6,89.98,-14.9,0,0
2019,1,18,17,30,0,0,95.35,-14.9,0,0
2019,1,18,18,0,0,0,100.29,-15.2,0,0
2019,1,18,18,30,0,0,105.39,-15.2,0,0
2019,1,18,19,0,0,0,110.58,-15.3,0,0
2019,1,18,19,30,0,0,115.85,-15.4,0,0
2019,1,18,20,0,0,0,121.15,-15.5,0,0
2019,1,18,20,30,0,0,126.44,-15.7,0,0
2019,1,18,21,0,0,0,131.66,-15.8,0,0
2019,1,18,21,30,0,0,136.74,-16,0,0
2019,1,18,22,0,0,0,141.59,-16.2,0,0
2019,1,18,22,30,0,0,146.06,-16.2,0,0
2019,1,18,23,0,0,0,149.98,-16.3,0,0
2019,1,18,23,30,0,0,153.05,-16.3,0,0
2019,1,19,0,0,0,0,154.94,-16.3,0,0
2019,1,19,0,30,0,0,155.39,-16.6,0,0
2019,1,19,1,0,0,0,154.3,-16.8,0,0
2019,1,19,1,30,0,0,151.85,-17.3,0,0
2019,1,19,2,0,0,0,148.38,-17.8,0,0
2019,1,19,2,30,0,0,144.2,-18.2,0,0
2019,1,19,3,0,0,0,139.54,-18.6,0,0
2019,1,19,3,30,0,0,134.57,-18.7,0,0
2019,1,19,4,0,0,0,129.42,-18.8,0,0
2019,1,19,4,30,0,0,124.16,-18.9,0,0
2019,1,19,5,0,0,0,118.86,-19,0,0
2019,1,19,5,30,0,0,113.56,-19.2,0,0
2019,1,19,6,0,0,0,108.31,-19.3,0,0
2019,1,19,6,30,0,0,103.14,-19.6,0,0
2019,1,19,7,0,0,0,98.1,-19.8,0,0
2019,1,19,7,30,0,0,93.22,-19.6,0,0
2019,1,19,8,0,24,24,88.2,-19.3,0,0
2019,1,19,8,30,89,89,83.99,-18.5,0,0
2019,1,19,9,0,162,162,79.95,-17.7,7.7239,5.8864
2019,1,19,9,30,235,235,76.24,-16.9,11.3742,8.7213
2019,1,19,10,0,300,300,72.96,-16.2,14.9452,11.5251
2019,1,19,10,30,357,357,70.17,-15.5,18.2483,14.1283
2019,1,19,11,0,402,402,67.95,-14.9,20.949,16.2611
2019,1,19,11,30,433,433,66.35,-14.4,22.8591,17.7719
2019,1,19,12,0,452,452,65.43,-13.9,24.0317,18.6988
2019,1,19,12,30,456,456,65.21,-13.7,24.2844,18.899
2019,1,19,13,0,443,446,65.71,-13.5,23.5032,18.2832
2019,1,19,13,30,418,422,66.91,-13.5,21.9694,17.0711
2019,1,19,14,0,384,384,68.76,-13.5,19.8738,15.4129
2019,1,19,14,30,334,334,71.22,-13.8,16.9102,13.0741
2019,1,19,15,0,274,274,74.22,-14.1,13.4922,10.3829
2019,1,19,15,30,207,207,77.68,-15.2,9.9226,7.5881
2019,1,19,16,0,135,135,81.53,-16.3,0,0
2019,1,19,16,30,63,63,85.67,-17.6,0,0
2019,1,19,17,0,7,7,89.8,-18.9,0,0
2019,1,19,17,30,0,0,95.15,-18.9,0,0
2019,1,19,18,0,0,0,100.1,-20.5,0,0
2019,1,19,18,30,0,0,105.19,-21,0,0
2019,1,19,19,0,0,0,110.39,-21.5,0,0
2019,1,19,19,30,0,0,115.66,-21.8,0,0
2019,1,19,20,0,0,0,120.96,-22.2,0,0
2019,1,19,20,30,0,0,126.25,-22.6,0,0
2019,1,19,21,0,0,0,131.46,-22.9,0,0
2019,1,19,21,30,0,0,136.54,-23.3,0,0
2019,1,19,22,0,0,0,141.38,-23.7,0,0
2019,1,19,22,30,0,0,145.85,-24.1,0,0
2019,1,19,23,0,0,0,149.76,-24.5,0,0
2019,1,19,23,30,0,0,152.82,-24.8,0,0
2019,1,20,0,0,0,0,154.72,-25,0,0
2019,1,20,0,30,0,0,155.18,-24.9,0,0
2019,1,20,1,0,0,0,154.11,-24.8,0,0
2019,1,20,1,30,0,0,151.69,-24.4,0,0
2019,1,20,2,0,0,0,148.24,-24.1,0,0
2019,1,20,2,30,0,0,144.08,-23.9,0,0
2019,1,20,3,0,0,0,139.43,-23.7,0,0
2019,1,20,3,30,0,0,134.48,-23.7,0,0
2019,1,20,4,0,0,0,129.33,-23.7,0,0
2019,1,20,4,30,0,0,124.07,-23.8,0,0
2019,1,20,5,0,0,0,118.77,-24,0,0
2019,1,20,5,30,0,0,113.47,-24.2,0,0
2019,1,20,6,0,0,0,108.22,-24.4,0,0
2019,1,20,6,30,0,0,103.05,-24.7,0,0
2019,1,20,7,0,0,0,98,-24.9,0,0
2019,1,20,7,30,0,0,93.12,-24.6,0,0
2019,1,20,8,0,12,26,88.09,-24.2,0,0
2019,1,20,8,30,82,92,83.86,-22.8,0,0
2019,1,20,9,0,166,166,79.81,-21.5,7.9131,6.0315
2019,1,20,9,30,238,238,76.09,-20.1,11.5329,8.8454
2019,1,20,10,0,304,304,72.79,-18.8,15.1684,11.7004
2019,1,20,10,30,361,361,69.99,-17.5,18.4826,14.313
2019,1,20,11,0,406,406,67.76,-16.2,21.191,16.4522
2019,1,20,11,30,438,438,66.15,-15.5,23.1592,18.0085
2019,1,20,12,0,456,456,65.22,-14.8,24.2826,18.8974
2019,1,20,12,30,460,460,65,-14.4,24.5357,19.0979
2019,1,20,13,0,451,451,65.49,-13.9,23.9677,18.648
2019,1,20,13,30,432,432,66.69,-13.7,22.7451,17.6776
2019,1,20,14,0,398,398,68.54,-13.5,20.6373,16.009
2019,1,20,14,30,348,348,71,-13.7,17.6546,13.6538
2019,1,20,15,0,286,286,73.99,-13.9,14.1126,10.8647
2019,1,20,15,30,216,216,77.46,-15,10.3671,7.9311
2019,1,20,16,0,141,141,81.32,-16,0,0
2019,1,20,16,30,67,67,85.47,-17.1,0,0
2019,1,20,17,0,10,10,89.63,-18.1,0,0
2019,1,20,17,30,0,0,94.95,-18.1,0,0
2019,1,20,18,0,0,0,99.9,-18.7,0,0
2019,1,20,18,30,0,0,104.99,-18.8,0,0
